Media tiempo;Desviacion estandar tiempo;Varianza tiempo;Entropia tiempo;kurtosis tiempo;MSE tiempo;Tiempo en alcanzar el pico maximo en frecuencia;RMS tiempo;Peak2peak tiempo;TIEMPO peak2rms;TIEMPO ENERGIA;TIEMPO CRUCES POR CERO;TIEMPO DENSIDAD DE NUMERO DE PICOS SOBRE RMS;Picos;Max. Frecuencia;Entropia frecuencia;Media frecuencia;Desviacion estandar frecuencia;Varianza frecuencia;Energia senal;Kurtosis frecuencia;MSE frecuencia;Valor FFT umbral 10Hz - 20 Hz   ;Frequency FFT umbral 10Hz - 20 Hz   ;FFT umbral 20Hz - 30 Hz   ;Frecuecia umbral 20-30;FFT rms;FFT peak2rms;FFT ENERGIA;FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS;FFT 2DO PICO MAS ALTO;FREC 2do PICO en FFT;FFT 3ER PICO MAS ALTO;FREC 3er pico FFT;WAV A6 FFT VMAX;FREC MAX WAV A6;WAV A6 FFT frec media;WAV D6 FFT VMAX;FREC MAX WAV D6;WAV D6 FFT frec media;WAV D5 FFT VMAX;FREC MAX WAV D5;WAV D5 FFT frec media;WAV D4 FFT VMAX;FREC MAX WAV D4;WAV D4 FFT frec media;WAV D3 FFT VMAX;FREC MAX WAV D3;WAV D3 FFT frec media;WAV D2 FFT VMAX;FREC MAX WAV D2;WAV D2 FFT frec media;WAV D1 FFT VMAX;WAV D1 FFT frec media;WAV MEDIA DE LA ENERGIA;percentage of energy D6;percentage of energy D5;percentage of energy D4;percentage of energy D3;percentage of energy D3;percentage of energy D1;percentage of energy A6;WAV A6 (RMS) root-mean-square ;WAV A6 the difference between the maximum and minimum values;WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D6 (RMS) root-mean-square ;WAV D6 the difference between the maximum and minimum values;WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D5 (RMS) root-mean-square ;WAV D5 the difference between the maximum and minimum values;WAV D5 the ratio of the largest absolute value to the root-mean-square (RMS).;72 WAV D4 (RMS) root-mean-square ;WAV D4 the difference between the maximum and minimum values;WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D3 (RMS) root-mean-square ;WAV D3 the difference between the maximum and minimum values;WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D2 (RMS) root-mean-square ;WAV D2 the difference between the maximum and minimum values;WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D1 (RMS) root-mean-square ;WAV D1 the difference between the maximum and minimum values;WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).;Energía de las componentes de la senal;ang_seg_mom;area;circularity;contrast;correlation;elongation;entropy;form;inv_diff_mom;kurtosis;maximum;mean;median;minimum;mode;perimeter;skewness;solidity;std_dev;x_center_mass;x_centroid;x_centroid_cm_diff;y_center_mass;y_centroid;y_centroid_cm_diff
0,098185163;1;1;0;0,03258038;0,312059731;0,204081633;1;0,725539853;0,135936606;0,840177362;0,229992735;0,378673696;0,204081633;0,293577982;0;0,672537289;0,216999532;0,048313143;0,840177362;0,048313143;0,290889603;0,620720896;0,084918478;0,147150824;0,152464654;0,743465445;0,05980377;0,679741001;0,54528693;0,337352433;0,12457586;0,34735604;0,157743786;0,007835568;0,081081081;0,059128343;0,094326937;0,727272727;0,136582921;0,206754203;0,71875;0,227773351;0,297060023;0,328125;0,600586197;0,429897524;0,570281124;0,736849216;0,320771564;0,221095335;0,701281023;0,224108207;0,307259825;0,837335392;0,007553882;0,046459159;0,445380063;0,54320106;0,215094463;0,023009708;0,001170629;0,03726611;0,059109878;0,205727359;0,152639877;0,218600258;0,900176205;0,259295041;0,158388948;0,152274564;0,769391219;0,763349421;0,271143273;0,878755802;0,872049945;0,199297781;0,59556947;0,551774826;0,225459443;0,284179287;0,216556812;0,339867618;0,218522884;0,890134137;175142;0,822069019;0,027798127;0,944033614;0,997613365;0,577446588;0,001165005;0,993866517;34,33474079;197;62,66957098;60;60;60;1636,236;5,616326348;1;13,07914619;0,298892989;0,298277983;-0,000615006;0,347360913;0,346647646;-0,000713267
0,091156468;0,241992643;0,106460134;0;0,010917017;0,912695932;0,129251701;0,241991477;0,15285078;0,110618149;0,086904363;0,327988216;0,591680576;0,129251701;0,252293578;0;0,073008106;0,061503012;0,004198543;0,086904363;0,004198543;0,22411395;0,163572963;0,112092391;0,096323572;0,204432556;0,196901422;0,309493185;0,074481538;0,187892524;0,19533732;0,06446922;0,174543891;0,069789675;0,016442651;0,756756757;0,09038049;0,172342576;0,757575758;0,179872782;0,190625686;0,890625;0,252352468;0,175186576;0,1875;0,204857228;0,08376404;0,144578313;0,101816479;0,050241998;0,306288032;0,13901444;0,554813465;0,205200012;0,087796489;0,125545431;0,443307343;0,584905555;0,102055507;0,071424946;0,091699624;0,019024985;0,075025344;0,102993549;0,17057095;0,215525957;0,269749633;0,686582128;0,283529132;0,192324039;0,201913047;0,308213619;0,209892795;0,082705535;0,11993161;0,078214073;0,042527575;0,092367734;0,045547285;0,066828573;0,17682509;0,046044822;0,084529544;0,169905783;0,978003738;291060;0,821104872;0,003538471;0,924364151;0,998148148;0,125859227;0,000904731;0,998840302;203,6590297;134;60,30984333;60;60;60;2110,556;13,6538074;1;3,606131258;0,442189422;0,441574416;-0,000615006;0,513552068;0,512838802;-0,000713267
0,125043821;0,727305928;0,580764398;0;0,051492234;0,290542229;0,183673469;0,72738059;0,629983629;0,177830251;0,812227292;0,187272933;0,26936909;0,183673469;0,288990826;0;0,342016727;0,122528339;0,015787928;0,812227292;0,015787928;0,255740048;0,363584405;0,051630435;0,092716448;0,197554452;0,40160802;0,162963728;0,485182576;0,435523405;0,213826871;0,074163839;0,224331997;0,072657744;0,033280725;0;0,060765093;0,055857671;0,712121212;0,079184513;0,175191995;0,890625;0,20866295;0,236457484;0,29296875;0,385878223;0,28788206;0,196787149;0,404129776;0,172701544;0,260649087;0,306999435;0,224918708;0,121410898;0,811118997;0,006806466;0,108979101;0,537576181;0,484749106;0,130916203;0,013110099;0,006932466;0,053656882;0,104115405;0,32097738;0,106308342;0,08625407;0,365552039;0,304821575;0,273209496;0,379328374;0,648153408;0,754608411;0,444766669;0,632712368;0,683094262;0,223091434;0,342630437;0,509727697;0,455685508;0,139471323;0,121319886;0,350251978;0,148857763;0,849104875;382542;0,820679443;0,06406772;0,935435569;0,998384491;0,793079279;0,000789562;0,987671456;22,06776462;223;64,6769871;60;60;60;2420,236;4,625267902;1;19,36020695;0,397293973;0,396678967;-0,000615006;0,461483595;0,460770328;-0,000713267
0,093367838;0,52271656;0,338380406;0;0,021958987;0,636757317;0,12244898;0,522739344;0,377254699;0,112722772;0,377414025;0,214300748;0,456537677;0,12244898;0,100917431;0;0,121197336;0,081689255;0,007213687;0,377414025;0,007213687;0,139776713;0,050644115;0,014945652;0,026795678;0,064577761;0,333228003;0,663578609;0,36051287;0,15776185;0,495503362;0,046049443;0,388088354;0,061185468;0,016196193;0,608108108;0,056846479;0,048381892;0,5;0,042322737;0,384195255;0,921875;0,291819377;0,286463166;0,02734375;0,343598793;0,211531254;0,186746988;0,153538574;0,019053435;0,350912779;0,066515723;0,377217874;0,125196412;0,376853705;0,008744068;0,440844485;0,686323641;0,140870567;0,010624157;0,01908886;0,002631567;0,040138709;0,076154583;0,295177186;0,050355709;0,033415696;0,227725515;0,477690357;0,352797794;0,249530789;0,564578079;0,465369706;0,167121557;0,256050012;0,273302115;0,234918015;0,049226788;0,042716373;0,171120363;0,121974085;0,029210624;0,060760765;0,240154902;0,959627687;338142;0,820864265;0,01105578;0,917514863;0,998281787;0,225633146;0,00083962;0,997451572;89,60901004;148;60,77685706;60;60;60;2275,196;9,253089983;1;6,455768148;0,39298893;0,392373924;-0,000615006;0,456490728;0,455777461;-0,000713267
0,093049644;0,229407229;0,098790163;0;0,012019031;0,89594961;0,108843537;0,229420847;0,158983531;0,114632259;0,114759458;0,394834776;0,58332381;0,108843537;0,311926606;0;0,060744728;0,039342301;0,001820157;0,114759458;0,001820157;0,267758292;0,126499254;0,0625;0,122663852;0,948032098;0,146642418;0,281108459;0,110845913;0,199719789;0,144353935;0,040232671;0,149208414;0,064053537;0,00890494;0,013513514;0,038360053;0,111548485;0,954545455;0,119714928;0,136089605;1;0,186391977;0,135191879;0,15625;0,194149292;0,075361167;0,080321285;0,075970172;0,036624986;0,609533469;0,068145731;0,626314178;0,204835448;0,114724774;0,088385203;0,33560124;0,684974728;0,104941367;0,035031383;0,129769619;0,005962721;0,052423278;0,092018137;0,296886625;0,171009279;0,1745127;0,497453174;0,237237351;0,168684384;0,238003547;0,322925531;0,273393597;0,213298412;0,118203283;0,08346861;0,063145747;0,05083871;0,029233013;0,11122787;0,213341917;0,049530197;0,058579668;0,150395141;0,956529358;313040;0,82098578;0,01332881;0,893715669;0,998214286;0,234654276;0,000872511;0,996945414;81,39982623;153;60,80175696;60;60;60;2188,956;8,813901436;1;6,385791706;0,44095941;0,440344403;-0,000615006;0,512125535;0,511412268;-0,000713267
0,087565904;0,216625029;0,091239845;0;0,013439336;0,90464316;0,115646259;0,21666747;0,188138079;0,150262816;0,354503915;0,467769871;0,581987803;0,115646259;0,591743119;0;0,053947454;0,03941246;0,001826148;0,354503915;0,001826148;0,284877061;0,067330775;0,466372283;0,067343259;0,818494459;0,033292777;0,609765366;0,063851105;0,138914321;0,114535584;0,031749879;0,104463813;0,042304015;0,008837811;0,702702703;0,0535336;0,158063267;0,212121212;0,089679416;0,141652062;0,8359375;0,133978656;0,126197911;0,0546875;0,076077158;0,017684581;0,222891566;0,018083116;0,055610403;0,609026369;0,027098147;0,654576659;0,120570334;0,358331041;0,175756557;0,568790031;0,486168257;0,040564371;0,039938231;0,199803901;0,032957119;0,072470263;0,25673542;0,570322526;0,237291619;0,22615692;0,412743616;0,303159502;0,247979125;0,345494287;0,263099103;0,241180778;0,221079974;0,067591491;0,069731239;0,18333687;0,054476613;0,052955054;0,21030648;0,271996737;0,141050416;0,221932086;0,026886695;0,969921258;357006;0,820781526;0,019359835;0,737723132;0,998327759;0,145367142;0,000817215;0,994812125;153,9725826;153;60,44299255;60;60;60;2337,916;12,05452858;1;4,746760837;0,424354244;0,423739237;-0,000615006;0,492867332;0,492154066;-0,000713267
0,087879822;0,126564052;0,044885256;0;0,01899822;0,903126842;0,115646259;0,126596215;0,16031757;0,215653292;0,179330888;0,680526448;0,560326563;0,115646259;0,766055046;0;0,037106185;0,014195482;0,00030235;0,179330888;0,00030235;0,587284072;0,199400101;0,464334239;0,248312265;0,826136798;0,006610845;0,407419349;0,037119784;0,544697112;0,031945743;0,133058652;0,032828885;0,066921606;0,018404462;0,72972973;0,022237668;0,023098538;0,378787879;0,024241081;0,048540804;0,890625;0,036186173;0,05173461;0,740234375;0,070084711;0,046991784;0,103413655;0,039079174;0,071915639;0,609026369;0,063268063;0,614778447;0,163056492;0,17918921;0,042446116;0,114227705;0,446158861;0,20015164;0,158115157;0,421356186;0,008737911;0,065079796;0,117898978;0,303586747;0,074303298;0,106159667;0,718875488;0,097638196;0,102516586;0,484179139;0,190403962;0,232416975;0,411036167;0,119869029;0,167125906;0,333796596;0,101764147;0,123418901;0,296108976;0,310393304;0,172525259;0,324520464;0,003062249;0,979636433;306362;0,821020602;0,012586288;0,694245168;0,998194946;0,099155191;0,000881933;0,996575204;276,2649435;140;60,24814109;60;60;60;2165,436;16,02741673;1;3,404023966;0,4200492;0,419434194;-0,000615006;0,487874465;0,487161198;-0,000713267
0,091944738;0,471745977;0,287618368;0;0,019658915;0,802479468;0,108843537;0,471750823;0,338500993;0,109614759;0,256530325;0,277854499;0,504867045;0,108843537;0,041284404;0;0,303537862;0,221541672;0,050323434;0,256530325;0,050323434;0,074132111;0,051660987;0,063179348;0,057702695;0,971723347;0,346992591;0,411780789;0,18406705;0,150978548;0,357054186;0,021812894;0,349360581;0,04206501;0,032318024;0,675675676;0,128273128;0,244832924;0,636363636;0,187276481;0,398080217;0,6875;0,476138857;0,261919379;0,0078125;0,281139313;0,116935772;0,21686747;0,124298305;0,053044081;0,60851927;0,101927836;0,556019855;0,275044114;0,258258802;0,068439305;0,705116244;0,488506236;0,071125721;0,019092332;0,064324118;0,019441083;0,098600093;0,178289268;0,233617919;0,25500432;0,200008129;0,285618992;0,562337815;0,455819336;0,358694036;0,441020561;0,383638013;0,208650766;0,167047476;0,127749006;0,087965592;0,06858558;0,03821172;0,080574803;0,251192492;0,058543698;0,072438206;0,361990087;0,990742956;288906;0,82111727;0,001969699;0,861903479;0,998141264;0,053781599;0,000908084;0,999380423;530,0493525;118;60,09810111;60;60;60;2102,716;21,87487958;1;1,807820476;0,396678967;0,396063961;-0,000615006;0,460770328;0,460057061;-0,000713267
0,092178212;0,719187207;0,569967309;0;0,029464909;0,616626562;0,102040816;0,719209611;0,645419757;0,14798868;0,589788367;0,117541572;0,41770871;0,102040816;0,041284404;0;0,576854506;0,405417817;0,166100598;0,589788367;0,166100598;0,03573335;0,041546253;0,073369565;0,023435051;0,295376385;0,477314912;0,400660283;0,643965209;0,159440168;0,475185091;0,022297625;0,395357619;0,051147228;0,005258584;0,743243243;0,032414907;0,097532852;0,666666667;0,088315126;0,438435253;0,6953125;0,433457285;0,315501175;0,1640625;0,482548083;0,223781144;0,106425703;0,16902817;0,023984346;0,184584178;0,074392718;0,317975682;0,07557405;0,587867861;0,010669527;0,415600889;0,748579805;0,106077885;0,006597937;0,004986344;0,000567072;0,014665269;0,052724198;0,478962288;0,131737456;0,114856525;0,341218138;0,596220188;0,662263874;0,568424126;0,758444746;0,842388882;0,369417517;0,290272444;0,279614764;0,17433876;0,0526136;0,04175226;0,169599316;0,066915844;0,019490082;0,083942283;0,362767529;0,954038624;338142;0,820864265;0,014735115;0,916280183;0,998281787;0,257496538;0,00083962;0,996909645;89,71024776;190;60,96040717;60;60;60;2275,196;9,050061715;1;7,522853991;0,396678967;0,396063961;-0,000615006;0,460770328;0,460057061;-0,000713267
0,085034128;0,176047577;0,068870951;0;0,010691418;0,942419356;0,129251701;0,176048773;0,123872859;0,130436487;0,054076422;0,384362996;0,617660183;0,129251701;0,527522936;0;0,028744189;0,028793689;0,001030584;0,054076422;0,001030584;0,35572248;0,127523817;0,65013587;0,118931815;0,106610623;0,152095613;0,50336885;0,050077061;0,261720476;0,175035789;0,046049443;0,156358126;0,078393881;0,01745409;0,756756757;0,039331354;0,074764428;0,272727273;0,104954181;0,171032692;0,921875;0,176838763;0,204668172;0,1953125;0,154869781;0,079274129;0,413654618;0,099957861;0,043212392;0,263691684;0,151726942;0,498654179;0,239176398;0,054358505;0,066599775;0,355660829;0,553229554;0,134244996;0,109653309;0,153980101;0,004431536;0,03493641;0,031878938;0,125595196;0,11679144;0,069091405;0,169273497;0,21116614;0,163403569;0,284000372;0,249590778;0,202025458;0,19041537;0,114674216;0,08658898;0,098717605;0,097332375;0,048785485;0,074220164;0,19814609;0,06060002;0,096104351;0,139836191;0,991812814;336980;0,820869589;0,001263377;0,90976441;0,99827883;0,050424905;0,000841061;0,999553111;656,7422998;130;60,09467327;60;60;60;2271,276;24,38240536;1;1,904038166;0,41697417;0,416359164;-0,000615006;0,484308131;0,483594864;-0,000713267
0,094824029;0,139518309;0,050814813;0;0,013997602;0,898356481;0,102040816;0,139530833;0,080381662;0,111185278;0,065613438;0,525615846;0,563264497;0,102040816;0,701834862;0;0,045253778;0,048149876;0,002648664;0,065613438;0,002648664;0,230051249;0,104952158;0,857336957;0,136931062;0,20519679;0,08531362;0,452405505;0,057711118;0,166153438;0,146003418;0,03490063;0,113050234;0,076003824;0,02117003;0,743243243;0,069884461;0,063758609;0,606060606;0,06064582;0,12043485;0,875;0,14428037;0,120031694;0,20703125;0,124579439;0,031467894;0,076305221;0,041865332;0,022683571;0,418864097;0,05337786;0,553816928;0,203453633;0,066479382;0,047920487;0,385475918;0,5972916;0,062888591;0,044006921;0,223668576;0,031972477;0,066299306;0,089751262;0,233966117;0,082639406;0,079079557;0,448919543;0,197252899;0,134157426;0,235291807;0,232987745;0,185078858;0,155354635;0,064443989;0,054698694;0,124105134;0,039551374;0,027634651;0,159537849;0,220298175;0,063728495;0,102527157;0,113750989;0,975063585;330050;0,820901917;0,0065589;0,919805787;0,99826087;0,144046586;0,000849813;0,998307666;138,6481156;144;60,47668838;60;60;60;2247,756;11,53731472;1;5,01271834;0,445264453;0,444649446;-0,000615006;0,517118402;0,516405136;-0,000713267
0,104535165;0,251198871;0,112218947;0;0,015312425;0,884896168;0,12244898;0,251216347;0,220249395;0,159591894;0,116860444;0,350554248;0,570040897;0,12244898;0,353211009;0;0,081330857;0,044883913;0,002323474;0,116860444;0,002323474;0,356610483;0,161020994;0,42798913;0,096521194;0,171570501;0,17288912;0,433920203;0,137959188;0,313006224;0,178646463;0,066892874;0,188250046;0,060707457;0,040085452;0,716216216;0,16011941;0,161170783;0,545454545;0,207673777;0,164127797;0,8359375;0,230650717;0,184839681;0,16796875;0,186318648;0,082395995;0,09437751;0,123604382;0,064793157;0,60851927;0,155035653;0,686152396;0,217190933;0,125189784;0,157749847;0,37494178;0,496291823;0,157823826;0,097228792;0,109089457;0,138706411;0,112661128;0,161584416;0,258525115;0,241741083;0,244769772;0,472489022;0,271130243;0,224439792;0,335607819;0,296934521;0,232937532;0,188924355;0,161932621;0,114447956;0,06555135;0,121624191;0,081124406;0,134295222;0,2122475;0,059587481;0,088772029;0,120868916;0,970780149;289982;0,82111106;0,010015754;0,866715596;0,998144712;0,159310807;0,000906404;0,997734737;137,4471742;135;60,46814285;60;60;60;2106,636;11,38065084;1;4,719844557;0,44403444;0,443419434;-0,000615006;0,515691869;0,514978602;-0,000713267
0,098147843;0,258114794;0,116627479;0;0,015009822;0,90100766;0,129251701;0,258126574;0,187455481;0,120517243;0,121278277;0,320580391;0,596110438;0,129251701;0,348623853;0;0,057561899;0,0432052;0,002164567;0,121278277;0,002164567;0,266775563;0,143231896;0,433423913;0,115269265;0,072220099;0,177482624;0,403389004;0,14297389;0,134265404;0,214769118;0,052835676;0,229057407;0,053059273;0,04124153;0,72972973;0,114284882;0,185092688;0,696969697;0,205517983;0,13563223;1;0,153125329;0,206287988;0,234375;0,215644195;0,076788466;0,006024096;0,090922634;0,054380906;0,60851927;0,127796515;0,729062244;0,199244428;0,123332869;0,149603646;0,198440504;0,755744802;0,10291266;0,069734176;0,099625841;0,040217022;0,100233744;0,128300145;0,175509206;0,246482545;0,23111321;0,472035806;0,194593626;0,143319053;0,272070312;0,367147609;0,300390367;0,190147699;0,126970072;0,099691785;0,098488528;0,096325892;0,049639244;0,070192677;0,198104894;0,060544985;0,091703645;0,177097167;0,97560093;316406;0,820968649;0,007532199;0,892125546;0,998223801;0,139467286;0,000867875;0,998289768;153,737237;153;60,42920804;60;60;60;2200,716;12,04421203;1;4,624651862;0,42804428;0,427429274;-0,000615006;0,497146933;0,496433666;-0,000713267
0,09303087;0,360714727;0,190331646;0;0,006055967;0,95013412;0,102040816;0,360677636;0,15544758;0,06913388;0,100604095;0,214776839;0,711365251;0,102040816;0,059633028;0;0,122818012;0,09344272;0,009341955;0,100604095;0,009341955;0,142712274;0,04794319;0,772418478;0,074878449;0,152464654;0,366612191;0,543746235;0,201560169;0,114064571;0,413562824;0,034415899;0,358986291;0,062141491;0,023624872;0,702702703;0,11833324;0,133836623;0,878787879;0,178364504;0,331640384;0,890625;0,435050852;0,273237101;0,09375;0,336807456;0,095962556;0,176706827;0,100570887;0,046165895;0,60851927;0,155499404;0,497493512;0,263158886;0,102773267;0,053166961;0,533183177;0,629239666;0,037180996;0,034127228;0,054715339;0,04158529;0,047767812;0,108600279;0,248090142;0,148285725;0,109536376;0,273253871;0,405419747;0,20198604;0,050779204;0,416089843;0,263122085;0,05311423;0,096271108;0,065070934;0,057134434;0,077509905;0,036921706;0,062000214;0,176336492;0,045653512;0,075625694;0,19743156;0,96382532;392502;0,820642359;0,006468883;0,938063342;0,998405104;0,205514493;0,000779514;0,998550987;107,4526602;144;60,62733948;60;60;60;2451,596;10,06351522;1;5,557031711;0,398523985;0,397908979;-0,000615006;0,462910128;0,462196862;-0,000713267
0,063534802;0,52054482;0,336139248;0;0,008330155;0,938111484;0,102040816;0,520502625;0,24806929;0,07103293;0,15708251;0,077578051;0,598985275;0,102040816;0,055045872;0;0,327832792;0,340481333;0,117545632;0,15708251;0,117545632;0,04058444;0,041903721;0,122961957;0,03240322;0,314482232;0,551729717;0,57077437;0,402677779;0,142589008;0,548093098;0,091614154;0,423259859;0,069789675;0,02296749;0,756756757;0,24236044;0,152224544;0,636363636;0,725561614;0,552097958;0,890625;0,458889724;0,456122569;0,40625;0,54846231;0,189892709;0,088353414;0,20684149;0,042467407;0,129817444;0,109753174;0,440209263;0,19334;0,165489645;0,234995916;0,376392224;0,74781834;0,091197213;0,009631126;0,01589851;0,032737276;0,089602998;0,213489909;0,271587167;0,289747774;0,357192904;0,985807979;0,44177262;0,255272906;0,119225694;0,593923166;0,382165267;0,060559321;0,2084115;0,123653902;0,024487892;0,04716424;0,021067128;0,067370596;0,110026103;0,035842336;0,100451564;0,276011462;0,922082567;410240;0,820579695;0,01044192;0,970259934;0,998439938;0,430865844;0,000762531;0,997758458;39,80729994;176;61,90651814;60;60;60;2506,476;6,172532194;1;10,7293897;0,395448954;0,394833948;-0,000615006;0,459343795;0,458630528;-0,000713267
0,106648331;0,139777118;0,050935805;0;0,010569543;0,938003679;0,129251701;0,139795936;0,078048183;0,122165434;0,050218326;0,431558597;0,630240956;0,129251701;0,559633028;0;0,027202457;0,014008949;0,000295782;0,050218326;0,000295782;0,44530772;0,16167836;0,364809783;0,14127645;0,247229652;0,106520266;0,293773127;0,029173016;0,31709144;0,085696423;0,052835676;0,084902214;0,086042065;0,025359615;0,783783784;0,180146984;0,188538587;0,484848485;0,189017328;0,095517358;0,671875;0,142888485;0,091110846;0,03125;0,160603457;0,068027095;0,0562249;0,088918827;0,051097036;0,60851927;0,10242088;0,530360977;0,217525292;0,05387152;0,376046596;0,244966912;0,560628108;0,162052024;0,083660075;0,188788447;0,07859181;0,111472805;0,190472129;0,328800735;0,21832123;0,146215076;0,211835224;0,155428687;0,108707937;0,230385583;0,229679346;0,191184876;0,16922945;0,113909921;0,102581759;0,134921789;0,07020576;0,033775428;0,062337475;0,202200101;0,057894747;0,095515382;0,088817009;0,996781313;210222;0,821693798;0,000486261;0,822301627;0,997821351;0,019010751;0,001063833;0,99975687;1311,66745;89;60,01944135;60;60;60;1793,036;34,94436853;1;0,595208043;0,468634686;0,46801968;-0,000615006;0,544222539;0,543509272;-0,000713267
0,073334804;0,410288422;0,231517528;0;0,02390053;0,77477124;0,115646259;0,410289509;0,32586378;0,128514806;0,165240482;0,390986725;0,482980138;0,115646259;0,087155963;0;0,178782435;0,102962869;0,011266893;0,165240482;0,011266893;0,151434395;0,08875873;0,557744565;0,037576435;0,974780283;0,348021034;0,388593088;0,184965831;0,154334364;0,334593917;0,050896752;0,314744652;0,043977055;0,050629216;0,864864865;0,068674412;0,120808969;0,939393939;0,170114859;0,301931006;0,8125;0,465073436;0,200430463;0,078125;0,302031254;0,103960343;0,152610442;0,132097138;0,058014512;0,194726166;0,1171452;0,590350523;0,317705388;0,16540263;0,045473534;0,681839111;0,484271208;0,079103592;0,023407502;0,090730559;0,00683864;0,071540271;0,051702846;0,073714167;0,16412802;0,157124718;0,432669543;0,499271128;0,414841842;0,345811958;0,395324763;0,364589195;0,255185943;0,155709474;0,146447585;0,154859874;0,067744241;0,041615498;0,112670133;0,27340789;0,062855401;0,065520877;0,488968107;0,990769906;265740;0,821260017;0,001685361;0,877791109;0,998062016;0,054013148;0,000946681;0,99942376;564,7717686;123;60,094028;60;60;60;2016,476;22,50693811;1;1,747311986;0,426199262;0,425584256;-0,000615006;0,495007133;0,494293866;-0,000713267
0,093146071;0,116447352;0,040426988;0;0,022606621;0,776449377;0,12244898;0,116449025;0,071846749;0,120636576;0,035963737;0,30798327;0,478556462;0,12244898;0,082568807;0;0,032423695;0,027581299;0,000953992;0,035963737;0,000953992;0,129279293;0,084776774;0,057744565;0,054567394;0,16163546;0,098448232;0,42671699;0,025882678;0,156012272;0,150280362;0,046049443;0,144806292;0,066921606;0,010588716;0,756756757;0,04529678;0,05185844;0,848484848;0,071201011;0,092694526;0,8125;0,122422312;0,163578278;0,265625;0,164691181;0,045474435;0,100401606;0,054451397;0,016686979;0,208924949;0,047861664;0,22413347;0,088862659;0,036490023;0,047739333;0,245743104;0,818483511;0,084767731;0,034894838;0,055892625;0,01993201;0,029713257;0,044204923;0,232245555;0,071272282;0,048456584;0,218939513;0,142365859;0,082371167;0,127318152;0,253621134;0,239716536;0,255198635;0,069516647;0,072634894;0,182025426;0,025711295;0,010416934;0,08842866;0,064809481;0,025835267;0,126748619;0,369266335;0,965944188;240590;0,821437821;0,008100791;0,919393819;0,99796334;0,189308102;0,000994726;0,997965778;117,5832462;144;60,58166175;60;60;60;1918,476;10,55000986;1;5,402081623;0,490774908;0,490159902;-0,000615006;0,569900143;0,569186876;-0,000713267
0,091040316;0,379477065;0,205492282;0;0,025459303;0,747817313;0,108843537;0,379489949;0,336014551;0,153436812;0,210403988;0,393516777;0,458902327;0,108843537;0,114678899;0;0,225682752;0,149672665;0,023318996;0,210403988;0,023318996;0,159308777;0,071139555;0,721467391;0,128913923;0,105846389;0,258194635;0,312210048;0,244186697;0,219020441;0,243857029;0,041202133;0,26063262;0,051625239;0,026002306;0,702702703;0,062058012;0,084177142;0,787878788;0,074504012;0,217144601;0,9140625;0,270043877;0,209455985;0,12890625;0,266199162;0,146142302;0,148594378;0,142383197;0,049214104;0,773833671;0,110127869;0,508856428;0,288066312;0,210801992;0,021608073;0,374137943;0,62319241;0,177079937;0,033329737;0,102256399;0,006512682;0,041458326;0,08645636;0,385214901;0,096042116;0,06792863;0,28676672;0,347367671;0,373276961;0,542926111;0,425621483;0,379668678;0,223400765;0,224729232;0,26576715;0,254571798;0,080659446;0,117326095;0,375744142;0,275014327;0,1115794;0,16271484;0,294566964;0,927227229;345156;0,820832709;0,019276255;0,929743877;0,99829932;0,389474804;0,000831076;0,99560804;47,35323669;176;61,56091738;60;60;60;2298,716;6,721467466;1;9,447950513;0,42496925;0,424354244;-0,000615006;0,493580599;0,492867332;-0,000713267
0,102337478;0,51134537;0,326723034;0;0,022520856;0,732808197;0,12244898;0,511364044;0,457440882;0,144460903;0,331995012;0,243147928;0,471251057;0,12244898;0,082568807;0;0,216375847;0,141966608;0,021032273;0,331995012;0,021032273;0,112176681;0,080683477;0,024456522;0,057850171;0,035536874;0,345898307;0,431978188;0,382270239;0,154405215;0,355181072;0,057682986;0,374020472;0,075047801;0,024722641;0,756756757;0,088448669;0,161624642;0,924242424;0,192137254;0,311980725;0,765625;0,432748027;0,320059428;0,203125;0,307845932;0,153936413;0,253012048;0,132365744;0,054455556;0,366125761;0,101121495;0,508443774;0,233418916;0,334294116;0,066310713;0,488608869;0,64619904;0,097025048;0,018342879;0,046040919;0,019865562;0,071551958;0,084420458;0,195139851;0,253303096;0,307420282;0,691605442;0,496367828;0,406920975;0,322094402;0,540392168;0,529021209;0,269018652;0,208508507;0,190745897;0,152459266;0,07294191;0,055356955;0,150711175;0,219072243;0,06848051;0,108249755;0,287535553;0,957839154;345156;0,820832709;0,012055641;0,919413582;0,99829932;0,236556673;0,000831076;0,997338075;86,49934925;165;60,84332012;60;60;60;2298,716;9,050183775;1;6,830950306;0,406519065;0,405904059;-0,000615006;0,472182596;0,47146933;-0,000713267
